city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude,distance_from_center,distance_from_airport,distance_from_train_station,distance_from_park,distance_from_university,distance_from_mall
Gdańsk,Kazimierza Wielkiego,699000,55.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-sw-wojciech-lipce-kazimierza-wielkiego-55m2-mzn2045849372,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMjc5MS81L28xMzI3OTFfbXNfRUMxMTExMTE2MjU0NDdfMS5qcGcjdj0xXzM3NDAxMzQzMzk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-sw-wojciech-lipce-55-m.jpg,2020,wtórny,Co Miejskie,3,1,1,1,1,1,1,1,0,0,54.3012,18.632,4989.71,5000.96,,5000.72,4997.27,
Gdańsk,Chmielna,3456950,98.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-98m2-mzn2036537311,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdGVrdG9uY2FwaS9iL3Rla3RvbmNhcGlfbXNfVEMyMTY5MzlfMS5qcGcjdj0xXzM3OTQ2NzAyMjM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-98-m.jpg,2019,wtórny,Co Miejskie,7,1,0,0,1,1,1,1,0,0,54.34636,18.65586,4989.7,5000.95,,5000.71,4997.26,
Gdańsk,Ujeścisko,560000,53.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-53m2-mzn2045856484,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxODkxL2MvZ21nNDYxODkxX21zXzQ5MTQwM18xLmpwZyN2PTFfMzc0MTczNTc1Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-53-m.jpg,2025,pierwotny,-1,3,0,0,0,0,1,0,1,1,0,54.3302454,18.5903984,4995.22,5006.47,,5006.23,5002.79,
Gdańsk,Odrzańska,650000,57.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-odrzanska-57m2-mzn2046146082,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcG0yMS9hL3BtMjFfbXNfTUEwNTIzOV8xLmpwZyN2PTFfMzgwODgzMTI0Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-57-m.jpg,1960,wtórny,Gazowe,2,0,1,1,1,1,0,0,0,0,54.3436259,18.6267266,4992.38,5003.64,,5003.39,4999.95,
Gdańsk,Ferdynanda Magellana,718000,52.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-magellana-52m2-mzn2045856486,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxODkxL2QvZ21nNDYxODkxX21zXzI0MTEzN18xLmpwZyN2PTFfMzc0Mjk4MTgyOQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-52-m.jpg,2025,pierwotny,-1,4,0,0,0,0,1,0,0,1,1,54.3655826,18.5824705,4997.79,5009.04,,5008.8,5005.35,
Gdańsk,Stara Stocznia,1632552,73.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-73m2-mzn2045282510,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfNDY0NTcwXzEuanBnI3Y9MV8zODAyODkyMzkw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-73-m.jpg,2023,wtórny,Co Miejskie,6,1,0,0,1,0,1,0,0,0,54.35584,18.66169,4989.61,5000.87,,5000.63,4997.18,
Gdańsk,Chmielna,2030800,77.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-77m2-mzn2044960648,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfMTgzMDg5XzEuanBnI3Y9MV8zODAyNjU5Mzkx/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,pierwotny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566,4989.59,5000.85,,5000.61,4997.16,
Gdańsk,Mostek,875000,40.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-mostek-40m2-mzn2045844381,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC8zL28xMzc0NzRfbXNfNDYxMjU5XzEuanBnI3Y9MV8zNzY4OTEyODA5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-40-m.jpg,2024,wtórny,-1,4,1,0,0,1,0,0,1,0,0,54.3516195,18.6754656,4988.06,4999.32,,4999.08,4995.63,
Gdańsk,Aleja Generała Józefa Hallera,2070274,112.0,5,8.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190272,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9iL2JuaG9tZWJybzFfbXNfMTc2MjcxLTNfMS5qcGcjdj0xXzM3ODk3MTQ4MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-112-m.jpg,2025,pierwotny,-1,10,0,0,0,1,0,0,0,0,0,54.3892,18.6228,4995.08,5006.34,,5006.1,5002.65,
Gdańsk,Marszałka Ferdynanda Focha,1350000,140.0,5,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-focha-140m2-mzn2045626494,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm43MzQ2MS8yL2JuNzM0NjFfbXNfOC0xXzI2LmpwZWcjdj0xXzM3NDM0MzYzMTk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-aniolki-140-m.jpg,1994,wtórny,Miejskie,2,0,1,0,0,1,0,1,0,0,54.3591,18.6266,4993.18,5004.44,,5004.19,5000.75,
Gdańsk,Wilhelma Stryjewskiego,400000,34.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-wilhelma-stryjewskiego-34m2-mzn2045587294,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU43NTAwMzhfMS5qcGcjdj0xXzM4MDg3ODIwNDQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-stogi-34-m.jpg,1970,wtórny,Co Miejskie,4,0,1,0,0,0,0,0,0,0,54.36102,18.71712,4984.51,4995.77,,4995.52,4992.07,
Gdańsk,Morenowe Wzgórze,849000,72.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-morenowe-wzgorze-72m2-mzn2045912919,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwNTgxLzMvZ21nNDYwNTgxX21zX1NINjA4MDQ4XzEuanBnI3Y9MV8zNzY2NTA3Nzc3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-72-m.jpg,2015,wtórny,Co Miejskie,3,1,0,0,0,0,1,0,1,0,54.3505762,18.565513,4998.67,5009.92,,5009.68,5006.23,
Gdańsk,Angielska Grobla,1099000,45.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-45m2-mzn2045375599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU42MzgxMDZfMS5qcGcjdj0xXzM3NzAxNDQ0NDU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-45-m.jpg,2021,wtórny,Co Miejskie,6,1,1,0,1,1,1,1,0,0,54.35038,18.6619,4989.32,5000.57,,5000.33,4996.88,
Gdańsk,Obrońców Wybrzeża,3720000,155.0,6,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-155m2-mzn2044489905,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNC9tb3J6ZV9tc19QQU42NTQ2MzFfMS5qcGcjdj0xXzM3NzAxNzI0MTc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-155-m.jpg,2020,wtórny,Co Miejskie,10,0,1,1,1,1,0,1,0,0,54.41001,18.59511,4998.83,5010.09,,5009.84,5006.4,
Gdańsk,Kowalska,649000,52.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-kowalska-52m2-mzn2045780148,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMjc5MS9jL28xMzI3OTFfbXNfRUMxMTExMTEyMjkyMTFfMS5qcGcjdj0xXzM3Njc3OTMwNzY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-52-m.jpg,-1,wtórny,-1,4,1,1,0,0,0,0,1,0,0,54.3531348,18.6485775,4990.75,5002.01,,5001.76,4998.31,
Gdańsk,Aleja Jana Pawła II,850000,49.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-jana-pawla-ii-49m2-mzn2045840555,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaW50ZWdyb2IvMy9pbnRlZ3JvYl9tc19JVDAxMzM3XzEuanBnI3Y9MV8zODA4ODM1MzEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,wtórny,C.o. miejskie,4,1,1,1,1,1,0,0,1,0,54.390711,18.598805,4997.49,5008.75,,5008.5,5005.05,
Gdańsk,Szafarnia,4300000,116.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szafarnia-116m2-mzn2044710838,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfMzk0OTg4XzEuanBnI3Y9MV8zNzQ0NDg4ODEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-116-m.jpg,2014,wtórny,Co Miejskie,5,0,0,1,1,1,0,1,1,0,54.34993,18.66118,4989.36,5000.62,,5000.37,4996.93,
Gdańsk,Piastowska,2290000,74.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-piastowska-74m2-mzn2045072664,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfMjM5MTYyXzEuanBnI3Y9MV8zNzQ2NTAwNDA2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-74-m.jpg,2007,wtórny,Co Własne,3,1,0,0,1,0,1,1,0,0,54.4159426,18.5854981,5000.06,5011.32,,5011.08,5007.63,
Gdańsk,Ofiar Grudnia 70,519000,32.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ofiar-grudnia-70-32m2-mzn2045376126,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYi9tb3J6ZV9tc19QQU42ODk1MjdfMS5qcGcjdj0xXzM3MTQ2NDYzMTQ=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-ujescisko-lostowice-32-m.jpg,2024,wtórny,Co Miejskie,4,0,1,0,1,1,0,1,0,0,54.30735,18.58164,4994.9,5006.15,,5005.91,5002.47,
Gdańsk,Świętego Ducha,1199000,55.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-ducha-55m2-mzn2044365339,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfNTMyOTk1XzEuanBnI3Y9MV8zNjUwMTgzNzk2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-55-m.jpg,2010,wtórny,Co Miejskie,4,1,0,0,1,0,0,0,0,0,54.35033,18.65379,4990.1,5001.36,,5001.11,4997.67,
Gdańsk,Heleny,791125,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-heleny-63m2-mzn2045641135,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEwNTA3OC84L28xMDUwNzhfbXNfOTY5OTg2XzEuanBnI3Y9MV8zNzg0MDc1MzI0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-63-m.jpg,2024,pierwotny,Gazowe,3,0,1,0,1,0,0,0,0,0,54.42252,18.47577,5011.03,5022.29,,5022.05,5018.6,
Gdańsk,Sienna Grobla,1800000,89.0,4,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-89m2-mzn2045128544,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9mL3BhcnRuZXJzaW5fbXNfNjMxNDgzXzEuanBnI3Y9MV8zNzA2NDUyNjU1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-89-m.jpg,2024,wtórny,Co Miejskie,5,0,0,0,1,1,0,1,0,0,54.35671,18.66722,4989.12,5000.38,,5000.14,4996.69,
Gdańsk,Artura Grottgera,1272261,50.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-50m2-mzn2044562742,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9jL2JuaG9tZWJybzFfbXNfNjI3OTczXzE1LmpwZyN2PTJfMzc0NjU4MDI2Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-50-m.jpg,2024,pierwotny,-1,3,0,0,0,0,0,0,0,0,1,54.39907,18.56619,5001.07,5012.33,,5012.09,5008.64,
Gdańsk,Bursztynowa,3500000,90.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-bursztynowa-90m2-mzn2043138041,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNzE5NjYzNDM0XzEuanBnI3Y9MV8zNjczMDA1Mjc1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-90-m.jpg,2017,wtórny,Co Miejskie,3,1,0,0,1,1,1,0,1,1,54.4268444,18.5963633,4999.57,5010.83,,5010.58,5007.13,
Gdańsk,Sienna Grobla,1925000,77.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-77m2-mzn2044104599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNDYyNDYwXzEuanBnI3Y9MV8zNjA3NjAxODg4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2023,wtórny,Co Miejskie,4,1,0,0,1,1,1,0,1,0,54.35203,18.64664,4990.88,5002.14,,5001.89,4998.44,
Gdańsk,Wyspa Sobieszewska,729000,61.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-61m2-mzn2041362853,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFyaXRpbW8vMi9tYXJpdGltb19tc180XzIxLmpwZyN2PTFfMzU4MjM5MTQzNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-61-m.jpg,2025,pierwotny,Elektryczne,1,0,0,0,0,1,0,1,0,0,54.3118,18.9164,4962.7,4973.97,,4973.71,4970.26,
Gdańsk,Aleja Generała Józefa Hallera,2655455,126.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-126m2-mzn2044562749,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9hL2JuaG9tZWJybzFfbXNfNzQxODQzXzEuanBnI3Y9MV8zNTM4MTE2OTMx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-126-m.jpg,2026,pierwotny,-1,10,0,0,0,0,0,0,0,0,0,54.38894,18.62264,4995.09,5006.35,,5006.1,5002.65,
Gdańsk,Wojciecha Kiedrowskiego,769323,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-wojciecha-kiedrowskiego-63m2-mzn2045550333,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9kL2JuaG9tZWJybzFfbXNfMjA0MTYyXzEuanBnI3Y9MV8zNjgxNTYwOTY5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-63-m.jpg,2025,pierwotny,-1,4,0,0,0,0,0,0,0,0,0,54.34306,18.56899,4997.95,5009.2,,5008.96,5005.51,
Gdańsk,Wielkopolska,599000,44.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-44m2-mzn2046241166,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC8xL2FydGZsYXRfbXNfNTEzNDgxXzEuanBnI3Y9MV8zODA4Njc1Nzgx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-44-m.jpg,2018,wtórny,Co Miejskie,5,1,0,0,1,1,0,1,0,0,54.3134785,18.5901091,4994.39,5005.64,,5005.41,5001.96,
Gdańsk,Obrońców Wybrzeża,1379000,78.0,3,9.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-78m2-mzn2046214997,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vOC9ibm1pb19tc185MjA1MDlfMS5qcGcjdj0xXzM3OTQ3OTA3Njk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-78-m.jpg,2012,wtórny,Co Miejskie,16,1,0,0,1,0,0,1,0,0,54.4096481,18.5959574,4998.73,5009.99,,5009.74,5006.29,
Gdańsk,Oliwska,499000,48.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-oliwska-48m2-mzn2046152775,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC9lL2FydGZsYXRfbXNfMjUzODM5XzEuanBnI3Y9MV8zNzk4NzUxOTEx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-nowy-port-48-m.jpg,1959,wtórny,Co Miejskie,3,1,1,0,0,0,0,1,0,0,54.4010258,18.6762146,4990.51,5001.78,,5001.53,4998.08,
Gdańsk,Aleja Jana Pawła II,849000,49.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046226422,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vZS9ibm1pb19tc181NjY3MzhfMS5qcGcjdj0xXzM3OTU4Nzk2NzE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,2003,wtórny,Co Miejskie,4,1,1,0,1,0,0,1,0,0,54.3906058,18.5987074,4997.49,5008.75,,5008.5,5005.06,
Gdańsk,Starowiejska,899000,45.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-45m2-mzn2046142757,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vNC9ibm1pb19tc18xMjUwMTNfMS5qcGcjdj0xXzM3OTMzNjcwOTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-45-m.jpg,2023,wtórny,Co Miejskie,4,1,0,0,1,1,0,1,0,0,54.4010982,18.6498059,4993.08,5004.34,,5004.09,5000.64,
Gdańsk,Jaglana,444769,22.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-22m2-mzn2046122262,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS8yL28xMjM0ODVfbXNfRUM3ODI0MzBfMS5qcGcjdj0xXzM3OTU3NjEwMDk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-22-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,54.34406,18.65675,4989.49,5000.75,,5000.5,4997.06,
Gdańsk,Jaglana,781050,39.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-39m2-mzn2046178024,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9hL28xMjM0ODVfbXNfRUMxMTYwNjZfMS5qcGcjdj0xXzM3OTMzNjY0Njc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-39-m.jpg,2017,wtórny,-1,6,0,0,0,1,0,0,0,0,0,54.34337,18.65663,4989.47,5000.73,,5000.48,4997.04,
Gdańsk,Juliusza Słowackiego,480000,29.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-juliusza-slowackiego-29m2-mzn2045954109,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lLzgvYm5ob21lX21zXzUzNTAzNF8xLmpwZyN2PTFfMzgwMDEyOTg0Mg==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-29-m.jpg,-1,wtórny,Co Miejskie,3,1,1,0,1,0,0,1,0,0,54.3801356,18.5843371,4998.35,5009.61,,5009.36,5005.92,
Gdańsk,Słabego,650000,48.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-matarnia-mjr-mieczyslawa-slabego-48m2-mzn2044766393,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9kL28xMjM0ODVfbXNfRUMxNTY5MDFfMS5qcGcjdj0xXzM4MDMwNTUyODE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-matarnia-48-m.jpg,2018,wtórny,Co Miejskie,5,1,0,1,1,0,1,1,0,0,54.37166,18.52597,5003.57,5014.83,,5014.59,5011.14,
Gdańsk,Jaglana,722256,36.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-36m2-mzn2045212350,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9kL28xMjM0ODVfbXNfRUM0MzM2NzVfMS5qcGcjdj0xXzM3OTU3NjA5ODM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-36-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,54.34406,18.65675,4989.49,5000.75,,5000.5,4997.06,
Gdańsk,Aleja Jana Pawła II,1099000,49.0,2,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2045850362,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcG4zL2IvcG4zX21zXzY4NSUyNTJGMzA3MSUyNTJGT01TXzEuanBnI3Y9MV8zNzQxMDUyMjQ4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,2015,wtórny,C.O. Z SIECI MIEJSKIEJ,11,0,1,0,1,1,0,1,0,0,54.4000315,18.6048613,4997.38,5008.64,,5008.39,5004.94,
Gdańsk,Sienna Grobla,1600000,77.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-77m2-mzn2044499412,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvamF0Y3phay8wL2phdGN6YWtfbXNfSkowMjU3Nl8xLmpwZyN2PTFfMzgwODgzNTc4Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,wtórny,C.o. miejskie,4,1,1,0,1,1,1,0,1,0,54.356569,18.667013,4989.14,5000.4,,5000.15,4996.7,
